Dates,NiKKEI,FTSE100,S&P500
04/12/1990,21862.61,2146.3,326.35
05/12/1990,22193.72,2152.6,329.92
06/12/1990,22553.1,2177.5,329.07
07/12/1990,23522.49,2183.4,327.75
10/12/1990,23784.67,2182.5,328.89
11/12/1990,23956.97,2165.8,326.44
12/12/1990,23999.41,2156.9,330.19
13/12/1990,24642.97,2172.2,329.34
14/12/1990,24349.5,2168.4,326.82
17/12/1990,24087.91,2157.9,326.02
18/12/1990,24424.02,2161.8,330.05
19/12/1990,24876.78,2178.7,330.2
20/12/1990,24524.94,2158.8,330.12
21/12/1990,24119.6,2164.4,331.75
24/12/1990,24119.6,2156.3,329.9
25/12/1990,23767.88,2156.3,329.9
26/12/1990,23887.56,2156.3,330.85
27/12/1990,23940.7,2167.8,328.29
28/12/1990,23848.71,2160.4,328.72
31/12/1990,23848.71,2143.5,330.22
01/01/1991,23848.71,2143.5,330.22
02/01/1991,23848.71,2128.3,326.45
03/01/1991,23848.71,2117.8,321.91
04/01/1991,24069.18,2126.1,321
07/01/1991,23736.57,2113.3,315.44
08/01/1991,22897.84,2099.9,314.9
09/01/1991,22969.27,2128.9,311.49
10/01/1991,23047.36,2108.7,314.53
11/01/1991,23241.02,2106.1,315.23
14/01/1991,23213.23,2080.8,312.49
15/01/1991,23213.23,2070.9,313.73
16/01/1991,22442.7,2054.8,316.17
17/01/1991,23446.81,2104.6,327.97
18/01/1991,23808.3,2102.7,332.23
21/01/1991,23352.19,2084,331.06
22/01/1991,23253.65,2081.6,328.31
23/01/1991,23050.1,2080.5,330.21
24/01/1991,23269.01,2099.3,334.78
25/01/1991,23573.25,2103,336.07
28/01/1991,23569.44,2118,336.03
29/01/1991,23460.12,2113.8,335.84
30/01/1991,23409.61,2152.6,340.91
31/01/1991,23293.14,2170.3,343.93
01/02/1991,23156.7,2165.7,343.05
04/02/1991,23287.36,2172.4,348.34
05/02/1991,23821.57,2202,351.26
06/02/1991,23952.04,2194.8,358.07
07/02/1991,24104.43,2243.7,356.52
08/02/1991,24296.08,2245.2,359.35
11/02/1991,24296.08,2279,368.58
12/02/1991,24935.01,2264.5,365.5
13/02/1991,25139.47,2267.8,369.02
14/02/1991,25356.37,2294.4,364.22
15/02/1991,25343.74,2296.9,369.06
18/02/1991,26230.01,2318.3,369.06
19/02/1991,26166.98,2312.4,369.39
20/02/1991,26198.79,2296.8,365.14
21/02/1991,26024.37,2312.4,364.97
22/02/1991,25902.81,2314.3,365.65
25/02/1991,26462.76,2335.5,367.26
26/02/1991,26282.96,2322.2,362.81
27/02/1991,26094.25,2348,367.74
28/02/1991,26409.22,2380.9,367.07
01/03/1991,25881.57,2386.9,370.47
04/03/1991,25976.02,2382.9,369.33
05/03/1991,25913.48,2420.1,376.72
06/03/1991,26382.99,2459.9,376.17
07/03/1991,26397.96,2437.7,375.91
08/03/1991,26607.52,2455,374.95
11/03/1991,26669.37,2459.1,372.96
12/03/1991,26727.42,2454.8,370.03
13/03/1991,26418.32,2448.2,374.57
14/03/1991,26542.33,2500.6,373.5
15/03/1991,26843.1,2494.2,373.59
18/03/1991,27146.91,2490.6,372.11
19/03/1991,27006.66,2459,366.59
20/03/1991,26449.35,2441.2,367.92
21/03/1991,26449.35,2474.8,366.58
22/03/1991,26613.19,2440.5,367.48
25/03/1991,26645.79,2431.9,369.83
26/03/1991,26339.38,2437.6,376.3
27/03/1991,26104.65,2464.6,375.35
28/03/1991,26206.92,2456.5,375.22
29/03/1991,26292.04,2456.5,375.22
01/04/1991,26007.4,2456.5,371.3
02/04/1991,26252,2488.3,379.5
03/04/1991,26780.06,2519.1,378.94
04/04/1991,26689.81,2524.5,379.77
05/04/1991,26767.33,2545.3,375.36
08/04/1991,26607.65,2529.9,378.66
09/04/1991,26317.39,2527.2,373.56
10/04/1991,26268.86,2518.8,373.15
11/04/1991,26425.19,2531.6,377.63
12/04/1991,26582.5,2526.1,380.4
15/04/1991,26695.53,2542.8,381.19
16/04/1991,26813.3,2519.5,387.62
17/04/1991,26980.37,2545,390.45
18/04/1991,26798.9,2538.4,388.46
19/04/1991,26541.97,2520.1,384.2
22/04/1991,26237.01,2490.8,380.95
23/04/1991,26491.57,2503.8,381.76
24/04/1991,26330.21,2488.6,382.76
25/04/1991,26038.86,2482.1,379.25
26/04/1991,26123.68,2471.3,379.02
29/04/1991,26123.68,2498.2,373.66
30/04/1991,26111.25,2486.2,375.35
01/05/1991,26489,2508.4,380.29
02/05/1991,26477.86,2530.7,380.52
03/05/1991,26477.86,2522.7,380.8
06/05/1991,26477.86,2522.7,380.08
07/05/1991,26342.14,2540.5,377.32
08/05/1991,26309.79,2523.4,378.51
09/05/1991,26438.5,2541.8,383.25
10/05/1991,26274.29,2524.3,375.74
13/05/1991,26093.2,2486.6,376.76
14/05/1991,26030.08,2463.7,371.62
15/05/1991,25822.47,2459.4,368.57
16/05/1991,25520.27,2471.9,372.19
17/05/1991,25701.94,2453.9,372.39
20/05/1991,25523.03,2466.6,372.28
21/05/1991,25481.21,2482.7,375.35
22/05/1991,25398.66,2465.9,376.19
23/05/1991,25643.65,2482.8,374.97
24/05/1991,25529.14,2471.1,377.49
27/05/1991,25425.88,2471.1,377.49
28/05/1991,25390.67,2479.7,381.94
29/05/1991,25495.41,2492.9,382.79
30/05/1991,25647.4,2491.2,386.96
31/05/1991,25789.62,2499.5,389.83
03/06/1991,25912.61,2515.8,388.06
04/06/1991,25556.86,2506,387.74
05/06/1991,25289.57,2521.5,385.09
06/06/1991,24984.12,2525.3,383.63
07/06/1991,25035.11,2506.3,379.43
10/06/1991,24598.38,2511.9,378.57
11/06/1991,24662.59,2542.6,381.05
12/06/1991,24482.69,2520.2,376.65
13/06/1991,24808.17,2514.6,377.63
14/06/1991,25093.89,2522.3,382.29
17/06/1991,24943.09,2524,380.13
18/06/1991,24685.47,2516,378.59
19/06/1991,23996.75,2484.7,375.09
20/06/1991,24082.26,2479.9,375.42
21/06/1991,24275.08,2487.5,377.75
24/06/1991,23765.46,2458.3,370.94
25/06/1991,23907.42,2461.2,370.65
26/06/1991,23766.38,2437.3,371.59
27/06/1991,23543.03,2452.5,374.4
28/06/1991,23290.96,2414.8,371.16
01/07/1991,24108.76,2443.6,377.92
02/07/1991,23995.76,2460.2,377.47
03/07/1991,23373.47,2448.2,373.33
04/07/1991,23135.61,2470.4,373.33
05/07/1991,22898.34,2484.7,374.08
08/07/1991,22176.17,2466.8,377.94
09/07/1991,22608.96,2487.9,376.11
10/07/1991,23121.3,2508.4,375.74
11/07/1991,22937.92,2510.5,376.97
12/07/1991,23137.78,2497.4,380.25
15/07/1991,23459.04,2532.5,382.39
16/07/1991,23375.15,2556.8,381.54
17/07/1991,23060.7,2561,381.18
18/07/1991,22908.71,2547.3,385.37
19/07/1991,22866.36,2541.5,384.22
22/07/1991,22705.29,2558.5,382.88
23/07/1991,22758.98,2587.9,379.42
24/07/1991,23297.47,2580.5,378.64
25/07/1991,23332.71,2579.6,380.96
26/07/1991,23519.07,2589.3,380.93
29/07/1991,23443.58,2595,383.15
30/07/1991,23872.63,2595.6,386.69
31/07/1991,24120.75,2588.8,387.81
01/08/1991,24072.73,2591.7,387.12
02/08/1991,24027.97,2601.7,387.18
05/08/1991,23833.25,2585.4,385.06
06/08/1991,23464.96,2573.3,390.62
07/08/1991,23691.02,2597.4,390.56
08/08/1991,23482.46,2600.6,389.32
09/08/1991,23434.62,2570.7,387.12
12/08/1991,22985.67,2569.4,388.02
13/08/1991,22872,2584.9,389.62
14/08/1991,23393.3,2608.8,389.9
15/08/1991,23018.68,2617.2,389.33
16/08/1991,22814.37,2621,385.58
19/08/1991,21456.76,2540.5,376.47
20/08/1991,21687.06,2554.6,379.43
21/08/1991,22051.6,2601.9,390.59
22/08/1991,22515.77,2623,391.33
23/08/1991,22065.34,2640.7,394.17
26/08/1991,21592.27,2640.7,393.85
27/08/1991,21641.3,2619.8,393.06
28/08/1991,21621.63,2624.2,396.64
29/08/1991,22002.17,2638.2,396.47
30/08/1991,22335.87,2645.7,395.43
02/09/1991,22469.01,2679.6,395.43
03/09/1991,22469.8,2669,392.15
04/09/1991,22402.69,2664.6,389.97
05/09/1991,22499.65,2663.3,389.14
06/09/1991,22692.6,2667.4,389.1
09/09/1991,22573.98,2653.2,388.57
10/09/1991,22411.58,2630.8,384.56
11/09/1991,22504.79,2626.6,385.09
12/09/1991,22530.2,2641.9,387.34
13/09/1991,23134.43,2625.8,383.59
16/09/1991,23134.43,2606,385.78
17/09/1991,23443.61,2594.4,385.5
18/09/1991,23317.78,2583.6,386.94
19/09/1991,23332.31,2588.7,387.56
20/09/1991,23192.74,2600.3,387.92
23/09/1991,23192.74,2579.5,385.92
24/09/1991,23333.7,2576.6,387.71
25/09/1991,23577.42,2597.8,386.88
26/09/1991,23968.08,2595.6,386.49
27/09/1991,23969.47,2599,385.9
30/09/1991,23916.44,2621.7,387.86
01/10/1991,24377.01,2645.6,389.2
02/10/1991,24375.11,2644.2,388.26
03/10/1991,24711.44,2625.6,384.47
04/10/1991,24596.9,2624.6,381.24
07/10/1991,24330.83,2596.2,379.5
08/10/1991,24155.62,2599.5,380.67
09/10/1991,24485.26,2584.1,376.8
10/10/1991,24485.26,2570.8,380.55
11/10/1991,24157.72,2555,381.45
14/10/1991,23860.67,2574.5,386.47
15/10/1991,24307.65,2576.7,391.01
16/10/1991,24334.67,2579,392.8
17/10/1991,24439.85,2588.7,391.92
18/10/1991,24894.82,2601.1,392.5
21/10/1991,25016.81,2575.7,390.02
22/10/1991,24954.66,2559.5,387.83
23/10/1991,24799.94,2561.1,387.94
24/10/1991,24949.26,2528.3,385.07
25/10/1991,24906.43,2514.7,384.2
28/10/1991,24901.72,2558.5,389.52
29/10/1991,25140.61,2553.3,391.48
30/10/1991,24981.18,2577.1,392.96
31/10/1991,25222.28,2566,392.46
01/11/1991,25044.24,2549.5,391.32
04/11/1991,25044.24,2527.8,390.28
05/11/1991,24950.86,2540.9,388.71
06/11/1991,24750.2,2534.2,389.97
07/11/1991,24446.76,2538,393.72
08/11/1991,24486.49,2559,392.89
11/11/1991,24232.99,2554.9,393.12
12/11/1991,24667.73,2575.5,396.74
13/11/1991,24416.23,2546.5,397.41
14/11/1991,24176.54,2561.6,397.15
15/11/1991,24099.18,2546.6,382.62
18/11/1991,23400.12,2502.9,385.24
19/11/1991,23326.86,2463.1,379.42
20/11/1991,23199.86,2472.6,378.53
21/11/1991,23177.84,2463.5,380.06
22/11/1991,23117.39,2446.3,376.14
25/11/1991,22868.69,2456.2,375.34
26/11/1991,23112.09,2471.5,377.96
27/11/1991,22973.28,2447.5,376.55
28/11/1991,22780.42,2428.6,376.55
29/11/1991,22687.35,2420.2,375.22
02/12/1991,21992.29,2414.9,381.4
03/12/1991,22166.83,2420.2,380.96
04/12/1991,22669.44,2423.8,380.07
05/12/1991,22459.17,2407,377.4
06/12/1991,22445.06,2388.7,379.09
09/12/1991,22352.88,2409.6,378.26
10/12/1991,21953.06,2392,377.9
11/12/1991,21502.9,2380.2,377.7
12/12/1991,21712.57,2423.3,381.55
13/12/1991,22754.9,2451.6,384.47
16/12/1991,22836.67,2440.8,384.46
17/12/1991,22736.29,2432.9,382.74
18/12/1991,22629.9,2413.6,383.48
19/12/1991,21991.19,2391.6,382.52
20/12/1991,21777.12,2358.1,387.04
23/12/1991,21777.12,2345.4,396.82
24/12/1991,21664.53,2384.4,399.33
25/12/1991,22461.17,2384.4,399.33
26/12/1991,22555.07,2384.4,404.84
27/12/1991,22437.32,2418.7,406.46
30/12/1991,22983.77,2420,415.14
31/12/1991,22983.77,2493.1,417.09
01/01/1992,22983.77,2493.1,417.09
02/01/1992,22983.77,2492.8,417.26
03/01/1992,22983.77,2504.1,419.34
06/01/1992,23801.18,2493.2,417.96
07/01/1992,23566.39,2482.9,417.4
08/01/1992,22715,2467.1,418.1
09/01/1992,23113.64,2497.9,417.61
10/01/1992,22381.9,2477.9,415.1
13/01/1992,21696.86,2490.1,414.34
14/01/1992,21775.13,2516.3,420.44
15/01/1992,21775.13,2537.1,420.77
16/01/1992,21612.19,2541.6,418.21
17/01/1992,21321.37,2536.7,418.86
20/01/1992,20913.82,2544.9,416.36
21/01/1992,20858.3,2543.4,412.64
22/01/1992,21534.12,2522,418.13
23/01/1992,21580.72,2525.3,414.96
24/01/1992,21072.15,2510.4,415.48
27/01/1992,21007.11,2539.9,414.99
28/01/1992,21390.52,2552,414.96
29/01/1992,21362.26,2546.5,410.34
30/01/1992,21557.67,2550.8,411.63
31/01/1992,22023.05,2571.2,408.79
03/02/1992,22139.59,2560.2,409.53
04/02/1992,21999.6,2556.8,413.85
05/02/1992,21936.37,2547.1,413.84
06/02/1992,22104.92,2534.3,413.82
07/02/1992,22107.12,2517.2,411.09
10/02/1992,21819.52,2538.4,413.77
11/02/1992,21819.52,2537.1,413.76
12/02/1992,21541.64,2523.7,417.13
13/02/1992,21391.02,2522.6,413.69
14/02/1992,20883.86,2513.9,412.48
17/02/1992,21324.98,2541,412.48
18/02/1992,20872.03,2555.9,407.38
19/02/1992,20618.3,2536.7,408.26
20/02/1992,20771.92,2543.4,413.9
21/02/1992,21291.81,2542.3,411.46
24/02/1992,20973.24,2559.7,412.27
25/02/1992,21025.55,2546.8,410.45
26/02/1992,21364.77,2565,415.35
27/02/1992,21333.7,2562,413.86
28/02/1992,21338.81,2562.1,412.7
02/03/1992,21487.82,2554.3,412.45
03/03/1992,21051.71,2565.4,412.85
04/03/1992,21105.42,2558.4,409.33
05/03/1992,20864.42,2538.3,406.51
06/03/1992,20992.99,2533.1,404.44
09/03/1992,20797.68,2550.7,405.21
10/03/1992,20854.59,2574.8,406.89
11/03/1992,20592.14,2522.4,404.03
12/03/1992,20561.88,2493.3,403.89
13/03/1992,20456.06,2476,405.84
16/03/1992,19837.16,2470.7,406.39
17/03/1992,19917.63,2491.2,409.58
18/03/1992,19764.31,2464.7,409.15
19/03/1992,20185.09,2467.6,409.8
20/03/1992,20185.09,2456.6,411.3
23/03/1992,20239.6,2441,409.91
24/03/1992,19891.57,2458.7,408.88
25/03/1992,20226.78,2464.9,407.52
26/03/1992,19885.49,2472.2,407.86
27/03/1992,19636.99,2447.9,403.5
30/03/1992,19669.31,2452.9,403
31/03/1992,19345.95,2440.1,403.69
01/04/1992,18581.79,2408.6,404.23
02/04/1992,18286.03,2405.4,400.5
03/04/1992,18559.71,2382.7,401.55
06/04/1992,18436.37,2400.9,405.59
07/04/1992,17791.55,2404.2,398.06
08/04/1992,17175.53,2393.2,394.5
09/04/1992,16598.15,2436.4,400.64
10/04/1992,17850.66,2572.6,404.29
13/04/1992,17236.65,2591,406.08
14/04/1992,17439.58,2600.5,412.39
15/04/1992,17948.01,2640.2,416.28
16/04/1992,17959.76,2638.6,416.05
17/04/1992,17580.69,2638.6,416.05
20/04/1992,17071.36,2638.6,410.16
21/04/1992,16787.33,2625.8,410.26
22/04/1992,16839.12,2607.8,409.81
23/04/1992,17402.05,2609.8,411.6
24/04/1992,17542.45,2643,409.02
27/04/1992,17450.52,2658.2,408.45
28/04/1992,17527.4,2651,409.11
29/04/1992,17527.4,2664.9,412.02
30/04/1992,17390.71,2654.1,414.95
01/05/1992,17303.39,2659.8,412.53
04/05/1992,17303.39,2659.8,416.91
05/05/1992,17303.39,2662.2,416.84
06/05/1992,17878.66,2698.7,416.79
07/05/1992,18410.88,2701.9,415.85
08/05/1992,18375.95,2725.7,416.05
11/05/1992,18608.09,2737.8,418.49
12/05/1992,18508.53,2722.4,416.29
13/05/1992,18768.57,2720.5,416.45
14/05/1992,18804.6,2694.7,413.14
15/05/1992,18074.27,2682.6,410.09
18/05/1992,18443.1,2703.6,412.81
19/05/1992,18754.11,2700.6,416.37
20/05/1992,18674.93,2711.9,415.39
21/05/1992,18691.29,2702,412.6
22/05/1992,18221,2715,414.02
25/05/1992,18555,2715,414.02
26/05/1992,18204.64,2704.6,411.41
27/05/1992,17822.56,2698.6,412.17
28/05/1992,17931.25,2694.2,416.74
29/05/1992,18347.75,2707.6,415.35
01/06/1992,18004.11,2697.6,417.3
02/06/1992,18125.55,2705.9,413.5
03/06/1992,18188.68,2680.9,414.59
04/06/1992,17964.07,2681.9,413.26
05/06/1992,17790.04,2668.5,413.48
08/06/1992,17655.06,2645.8,413.36
09/06/1992,17845.04,2635.4,410.06
10/06/1992,17742.87,2636.1,407.25
11/06/1992,17709.05,2614.1,409.05
12/06/1992,17383.68,2603.7,409.76
15/06/1992,16953.23,2593.6,410.29
16/06/1992,16953.53,2616.3,408.32
17/06/1992,16445.8,2598.4,402.26
18/06/1992,16045.56,2562.7,400.96
19/06/1992,16519.87,2584.8,403.67
22/06/1992,15921.22,2550.3,403.4
23/06/1992,16106.99,2560.6,404.04
24/06/1992,15853.67,2532.6,403.83
25/06/1992,16143.72,2557.3,403.12
26/06/1992,15812.73,2534.1,403.45
29/06/1992,15741.27,2515.8,408.94
30/06/1992,15951.73,2521.2,408.14
01/07/1992,16325.07,2493.9,412.88
02/07/1992,16757.63,2476.1,411.77
03/07/1992,16717.78,2497.1,411.77
06/07/1992,16657.07,2469,413.84
07/07/1992,16459.55,2493.7,409.16
08/07/1992,16600.26,2472.6,410.28
09/07/1992,16848.66,2497.9,414.23
10/07/1992,16783.72,2490.8,414.62
13/07/1992,17201.73,2478.3,414.87
14/07/1992,17064.63,2484,417.68
15/07/1992,17116.92,2486.4,417.1
16/07/1992,16987.66,2483.4,417.54
17/07/1992,16548.07,2431.9,415.62
20/07/1992,15884.48,2403.7,413.75
21/07/1992,16002.41,2415.6,413.76
22/07/1992,15541.95,2387.9,410.93
23/07/1992,16039.94,2399.5,412.08
24/07/1992,15497.79,2377.2,411.6
27/07/1992,15373.34,2348,411.54
28/07/1992,15426.64,2373.4,417.52
29/07/1992,15095.95,2423.2,422.23
30/07/1992,15555.6,2411.6,423.92
31/07/1992,15910.28,2399.6,424.21
03/08/1992,15709.45,2420.2,425.09
04/08/1992,15692.59,2407.5,424.36
05/08/1992,15983.64,2392.8,422.19
06/08/1992,15926.44,2377.6,420.59
07/08/1992,15518.27,2350.1,418.88
10/08/1992,15066.34,2325.7,419.42
11/08/1992,14822.56,2309.6,418.9
12/08/1992,14773.79,2303.1,417.78
13/08/1992,14768.17,2318,417.73
14/08/1992,14820.25,2356.8,419.91
17/08/1992,14929.55,2376.1,420.74
18/08/1992,14309.41,2354.7,421.34
19/08/1992,14650.74,2363.5,418.18
20/08/1992,15267.76,2359.4,418.26
21/08/1992,16216.88,2365.7,414.85
24/08/1992,16627.96,2311.1,410.72
25/08/1992,16380.77,2281,411.61
26/08/1992,16541.65,2285,413.51
27/08/1992,17555,2311.6,413.53
28/08/1992,17970.79,2312.6,414.84
31/08/1992,18061.12,2312.6,414.03
01/09/1992,17740.06,2298.4,416.07
02/09/1992,17587.72,2313,417.98
03/09/1992,18386.49,2381.9,417.98
04/09/1992,18555.3,2362.2,417.08
07/09/1992,18440.18,2372.2,417.08
08/09/1992,18282.42,2337.7,414.44
09/09/1992,18875.55,2327.5,416.36
10/09/1992,18908.47,2340.6,419.95
11/09/1992,18107.69,2370.9,419.58
14/09/1992,18471.4,2422.1,425.27
15/09/1992,18471.4,2370,419.77
16/09/1992,17944.7,2378.3,419.92
17/09/1992,18116.52,2483.9,419.93
18/09/1992,18166.8,2567,422.93
21/09/1992,18066.24,2560.1,422.14
22/09/1992,18282.72,2586,417.14
23/09/1992,18282.72,2580.6,417.44
24/09/1992,18609.95,2621.2,418.47
25/09/1992,18394.76,2601,414.35
28/09/1992,17972.61,2560,416.62
29/09/1992,17748.09,2565.5,416.8
30/09/1992,17399.08,2553,417.8
01/10/1992,17369.91,2572.3,416.29
02/10/1992,17324.07,2549.7,410.47
05/10/1992,17101.5,2446.3,407.57
06/10/1992,17268.1,2488.4,407.18
07/10/1992,17111.74,2517.1,404.25
08/10/1992,17335.51,2538.8,407.75
09/10/1992,17059.78,2541.2,402.66
12/10/1992,17302.01,2557.2,407.44
13/10/1992,17490.67,2584.7,409.3
14/10/1992,17344.03,2574.7,409.37
15/10/1992,17628.49,2546.6,409.6
16/10/1992,17369.81,2563.9,411.73
19/10/1992,16903.81,2562.2,414.98
20/10/1992,16987.66,2617,415.48
21/10/1992,17141.52,2645.7,415.67
22/10/1992,17013.04,2658.1,414.9
23/10/1992,17117.65,2669.7,414.1
26/10/1992,17011.33,2661.6,418.16
27/10/1992,17185.26,2669.8,418.49
28/10/1992,17068.41,2650.4,420.13
29/10/1992,16937.71,2642.3,420.86
30/10/1992,16767.4,2658.3,418.68
02/11/1992,16853.36,2687.8,422.75
03/11/1992,16853.36,2705.6,419.92
04/11/1992,17065.2,2691.7,417.11
05/11/1992,17031.59,2711.1,418.34
06/11/1992,16869.81,2702.7,417.58
09/11/1992,16417.05,2695.4,418.59
10/11/1992,16437.11,2714.6,418.62
11/11/1992,16318.15,2696.8,422.2
12/11/1992,16376.93,2726.4,422.87
13/11/1992,16330.79,2697.5,422.43
16/11/1992,16162.99,2679.6,420.68
17/11/1992,15993.48,2679.2,419.27
18/11/1992,16778.84,2704,422.85
19/11/1992,16871.31,2706.2,423.61
20/11/1992,17033.6,2732.4,426.65
23/11/1992,17033.6,2722.9,425.12
24/11/1992,17096.09,2727.1,427.59
25/11/1992,17302.01,2709.6,429.19
26/11/1992,17479.04,2741.8,429.19
27/11/1992,17470.61,2760.1,430.16
30/11/1992,17683.65,2778.8,431.35
01/12/1992,17313.04,2792,430.78
02/12/1992,17393.68,2764.1,429.89
03/12/1992,17260.08,2771,429.91
04/12/1992,17295.69,2759.4,432.06
07/12/1992,17207.12,2754.5,435.31
08/12/1992,17281.85,2769.8,436.99
09/12/1992,17406.22,2750.7,435.65
10/12/1992,17501.3,2726.5,434.64
11/12/1992,17441.02,2716.2,433.73
14/12/1992,17289.97,2721.8,432.84
15/12/1992,17480.74,2717.9,432.57
16/12/1992,17268.71,2732.8,431.52
17/12/1992,17437.91,2740.3,435.43
18/12/1992,17680.74,2789.7,441.28
21/12/1992,17645.44,2807.7,440.7
22/12/1992,17690.67,2842,440.31
23/12/1992,17690.67,2827.4,439.03
24/12/1992,17648.85,2827.5,439.77
25/12/1992,17557.04,2827.5,439.77
28/12/1992,17188.62,2827.5,439.15
29/12/1992,17285.64,2847.8,437.98
30/12/1992,16924.95,2832.5,438.82
